,sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
15102,5d13d626f66d963691fbb0b21cb71ee9c90c67020d831c1f540e4a0380cb6fcb,test,Female,Medicine,Licensed Professional,NG,mcq,,"In a patient with breech presentation, the following are true except? 





","In a patient with breech presentation, the following are true except? 





","{""option1"": ""External cephalic version can be done at term"", ""option2"": ""Trial of vaginal breech delivery"", ""option3"": ""Elective caesarean section is an option"", ""option4"": ""Multiple pregnancy is a risk factor"", ""option5"": ""Internal podalic version is indicated""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15103,d57e7f507941b77b6c709fd92328ee28b7cb8e9cf618594085c9ddc57ac4f694,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following can be used as medical management of menorrhagia
","The following can be used as medical management of menorrhagia
","{""option1"": ""Tranexamic acid"", ""option2"": ""Intrauterine systems"", ""option3"": ""Intrauterine copper device"", ""option4"": ""Implanon"", ""option5"": ""DMPA""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15104,96ea9fcb909ec2c6e8e268ab538caadaa20847d09c602ee03221f22d205a08a8,test,Female,Medicine,Licensed Professional,NG,mcq,,"Mirena has a duration of?
","Mirena has a duration of?
","{""option1"": ""3 years."", ""option2"": ""6 years."", ""option3"": ""4 years."", ""option4"": ""5 years."", ""option5"": ""8 years""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15105,86d247008e123a76f4f524354837d8b28ed9c0000402215c6c33d29cc0539807,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are contraindications to external cephalic version except:

","The following are contraindications to external cephalic version except:

","{""option1"": ""Previous Caesarean section Scar."", ""option2"": ""Twin pregnancy."", ""option3"": ""Placenta previa."", ""option4"": ""Membrane rupture."", ""option5"": ""Complete breech position""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15106,964d39c454810a6bef524cfe8713d51221344384d787d54d8d877ec8109f13c1,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following factors are to be met when performing forceps delivery except?
","The following factors are to be met when performing forceps delivery except?
","{""option1"": ""Station of the presenting is required."", ""option2"": ""The cervix is fully dilated."", ""option3"": ""Adequate maternal analgesia."", ""option4"": ""Empty bladder."", ""option5"": ""Fetal membranes status not required.""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15107,b7d02bb4a6a08b7b2719d946e10212657bdc72fb436c12ae236397fadab920e1,test,Female,Medicine,Licensed Professional,NG,mcq,,"Progress in labour is measured by?




","Progress in labour is measured by?




","{""option1"": ""The frequency of uterine contractions."", ""option2"": ""Dilatation of the cervix."", ""option3"": ""Position of the presenting part."", ""option4"": ""The force of uterine contractions."", ""option5"": ""The length of time since rupture of the membranes.""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15108,b668658a2c94823d4f45765467aab34e70fa07df0c8003b9c722768cccd2aecd,test,Female,Medicine,Licensed Professional,NG,mcq,,"Considering the fetal skull, the following are true except?

","Considering the fetal skull, the following are true except?

","{""option1"": ""The anterior fontanelle is diamond shaped."", ""option2"": ""The sutures of the vault are soft unossified membranes."", ""option3"": ""The vertex presentation longitudinal diameter is sub-occipito-frontal diameter."", ""option4"": ""The occipito-mental diameter is normally too large to pass through the maternal pelvis."", ""option5"": ""Moulding of the fetal skull is a normal physiological process.""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15109,e0fbef7663d3c3f4ba4ee5fa8af6294572d847569f88a8de938e23832f5e7606,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following is not a form of violence against women





","The following is not a form of violence against women





","{""option1"": ""Intimate partner physical violence"", ""option2"": ""Female genital mutilation"", ""option3"": ""Forced sexual intercourse by an intimate partner"", ""option4"": ""Widowhood rites and denial from access to husband property"", ""option5"": ""Disagreement between couples.""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15110,5c23718328466922555a797c892b726516138f0644c666f29d84b41b4b9aa32d,test,Female,Medicine,Licensed Professional,NG,mcq,,"Concerning Implanon NXT, which of the following is not true?
 



","Concerning Implanon NXT, which of the following is not true?
 



","{""option1"": ""Removal is more difficult than insertion"", ""option2"": ""It is inserted in the inner aspect of a client\u2019s dominant arm"", ""option3"": ""Inhibits ovulation"", ""option4"": ""Implanon is for 3 years"", ""option5"": ""May require barrier form of contraceptive in the first 7 days after insertion in some situation.""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15111,91ad2365814fd9a8ce4eb6642fb9bcf9cbe4e137cd42a744bfc0d09f31f7c3cb,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which is not a cause of puerperal pyrexia?




","Which is not a cause of puerperal pyrexia?




","{""option1"": ""Malaria"", ""option2"": ""Urinary tract infection"", ""option3"": ""Breast engorgement"", ""option4"": ""Faecal impaction"", ""option5"": ""Respiratory tract infection""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15112,957f6688e1ae7854fc421ebca6a9f7ab98f74dc28fa125e15b5007fd92b71c0f,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are true in cord prolapse except





","The following are true in cord prolapse except





","{""option1"": ""Instrumental delivery is useful at full cervical dilatation"", ""option2"": ""Cord prolapse is an obstetrics emergency"", ""option3"": ""Diagnosis delivery interval of less than 30min is associated with good fetal outcome"", ""option4"": ""Caesarean section is a must"", ""option5"": ""Inflating the bladder with fluid has a place in the management of cord prolapse.""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15113,6ebb547e47e6ef19e78bf058c949d89475e3955b2e5c91c91e74c7f096d147f4,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which is not a complication of prolonged obstructed labour?




","Which is not a complication of prolonged obstructed labour?




","{""option1"": ""Vesicovaginal fistula"", ""option2"": ""Primary infertility"", ""option3"": ""Ruptured uterus"", ""option4"": ""Osteitis pubis"", ""option5"": ""Fetal neurological injuries""}",option2,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15114,0101f5095c547c94b92285afff49036bd65394e154d22770e8115df89b653e19,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are opioids agent used for labour analgesia except





","The following are opioids agent used for labour analgesia except





","{""option1"": ""Pentazocine"", ""option2"": ""Pethidine"", ""option3"": ""Fentanyl"", ""option4"": ""Paracetamol"", ""option5"": ""Morphine.""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15115,8c7860eec4ab382c8a73bfeb930813304770fbf9cca5eeaff77011bef6842710,test,Female,Medicine,Licensed Professional,NG,mcq,,"Concerning uterine fibroid, which of the following is not true?




","Concerning uterine fibroid, which of the following is not true?




","{""option1"": ""Submucous fibroids are more likely to be associated with menorrhagia"", ""option2"": ""Polycythaemia is unusual"", ""option3"": ""Cervical fibroids may become parasitic"", ""option4"": ""Subserous fibroids may undergo torsion"", ""option5"": ""May be associated with infertility.""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15116,9bab5475edb0d7dd8b62dc82ca99b265e247c55b8fd63a940902f8b979b6a4b6,test,Female,Medicine,Licensed Professional,NG,mcq,,"The causes of death in Cancer of the Cervix include the following except?

 
 

      
","The causes of death in Cancer of the Cervix include the following except?

 
 

   
","{""option1"": ""Uraemia."", ""option2"": ""Haemorrhage"", ""option3"": ""Infection."", ""option4"": ""Polycythaemia"", ""option5"": ""Renal Failure""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15117,6f33e77a4168a184f7e1283995a43f10e1f2d95f6bb134ad920b552f6e483258,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are risk factors for the development of cervical cancer except?



 
","The following are risk factors for the development of cervical cancer except?



 
","{""option1"": ""Multiple sexual partners."", ""option2"": ""HPV types 16 and 18."", ""option3"": ""Early Coitarche."", ""option4"": ""Exposure to Diethylstilbestrol"", ""option5"": ""Use of IUD""}",option5,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15118,85088fc27f1b9c13ea8e5958fb1013bc86b6c86612a4dd0ec3ba63ccd459d65b,test,Female,Medicine,Licensed Professional,NG,mcq,,"In vaginal twin delivery which of the following is true?
 
","In vaginal twin delivery which of the following is true?
 
","{""option1"": ""Prolong pregnancy is a common feature"", ""option2"": ""The second twin must be delivered within 10 minutes of the first."", ""option3"": ""There is an increased risk of postpartum haemorrhage."", ""option4"": ""Internal podalic version is a useful strategy for delivery of the first twin."", ""option5"": ""The first twin is at greater risk than the second.""}",option3,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15119,1bd516d43da7f8c212a7b7e74cfa4a9cccf0056d115cca3fd5681fb5273f8e4c,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which is not a risk factor for the development of prolapse?



 

","Which is not a risk factor for the development of prolapse?



 

","{""option1"": ""Obstructed Labour."", ""option2"": ""Forceps delivery."", ""option3"": ""Menopause."", ""option4"": ""Nulliparity."", ""option5"": ""Genetic factors.""}",option4,,Obstetrics_and_Gynecology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15120,56d53a041d978ddb639ef2d88ed0ae8096a6c2c36349357280fa584fadbce6b7,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are recognized causes of endocrine hypertension except 

","The following are recognized causes of endocrine hypertension except 

","{""option1"": ""Hypothyroidism"", ""option2"": ""Acromegaly"", ""option3"": ""Insulin resistant"", ""option4"": ""Hyperthyroidism"", ""option5"": ""n/a""}",option3,,Endocrinology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15121,ec8a243d25d7fb276f5facd3425ceff5cdbbd0135f9ea801f7a9fbcfab0e594a,test,Female,Medicine,Licensed Professional,NG,mcq,,"The immediate/first biochemical response to hypoglycaemia in DM 
	
","The immediate/first biochemical response to hypoglycaemia in DM 
	
","{""option1"": ""Decreased insulin secretion"", ""option2"": ""Increase epinephrine secretion"", ""option3"": ""Increase Growth hormone secretion"", ""option4"": ""Increase glucagon"", ""option5"": ""n/a""}",option1,,Endocrinology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15122,d4bc8de7de77d6100b04677e4c82a9770548e1417524d6a8e0be805d64d2580d,test,Female,Medicine,Licensed Professional,NG,mcq,,"Cardinal finding/presentation in Neuroglycopenic in DM include
","Cardinal finding/presentation in Neuroglycopenic in DM include
","{""option1"": ""Palpitations"", ""option2"": ""Tremors"", ""option3"": ""Confusion"", ""option4"": ""Sweating"", ""option5"": ""n/a""}",option3,,Endocrinology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15123,9bb3547cea80f117a694035a58b07897c0bcc075a2b710ddf1a51444f0026d13,test,Female,Medicine,Licensed Professional,NG,mcq,,"33.	DM neuropathic feet in is characterized by 
	","33.	DM neuropathic feet in is characterized by 
	","{""option1"": ""Atrophic/hairless"", ""option2"": ""Warm and dry skin"", ""option3"": ""Claudication/Rest pains"", ""option4"": ""Often tender and painful"", ""option5"": ""n/a""}",option2,,Endocrinology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15124,de1e462d87c20b116ce8d23f8a2914a2de8f46663169396575c29ea0ca25072e,test,Female,Medicine,Licensed Professional,NG,mcq,,"SIADH diagnosis criteria is one of the following 

","SIADH diagnosis criteria is one of the following 

","{""option1"": ""Hyponatremia/ hypotonic plasma with serum osmolality < 270mOsm/kg"", ""option2"": ""Inappropriate urine osmolality < 100mOsm/kg"", ""option3"": ""Abnormal thyroid function"", ""option4"": ""Abnormal renal function"", ""option5"": ""n/a""}",option1,,Endocrinology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15125,9e211b13074bf947a1eb7f215bac77af3ee07e210179664977ce76b4e9c1b32e,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following drug is NOT likely to precipitates pheochromocytoma crisis
A.	
B.	
C.
D.	","The following drug is NOT likely to precipitates pheochromocytoma crisis
A.	
B.	
C.
D.	","{""option1"": ""Alpha blockers"", ""option2"": ""Unopposed Beta-blocker"", ""option3"": ""Opiates"", ""option4"": ""IV contrast agents"", ""option5"": ""n/a""}",option1,,Endocrinology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
15126,5481ae9d89dfe623f07df3f115685d1f6bc509646ff0b71e3cfa85fad98cee00,test,Female,Medicine,Licensed Professional,NG,mcq,,"Paraganglioma occurs commonly in
A.	
B.	
C.
D.

","Paraganglioma occurs commonly in
A.	
B.	
C.
D.

","{""option1"": ""Chest (thoracic region)"", ""option2"": ""Head and Neck region"", ""option3"": ""Abdomen"", ""option4"": ""Pelvis"", ""option5"": ""n/a""}",option2,,Endocrinology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
